state,state_fips,zip_code,brnd_name,gnrc_name,totl_day_sply,totl_drg_cost
NY,36,"10010",Trintellix,"Vortioxetine Hydrobromide",480,6720.41
SC,45,"29223",Trintellix,"Vortioxetine Hydrobromide",330,4577.54
NY,36,"14214",Trintellix,"Vortioxetine Hydrobromide",464,6315.51
CO,08,"81521",Trintellix,"Vortioxetine Hydrobromide",360,5110.92
GA,13,"30214",Trintellix,"Vortioxetine Hydrobromide",1225,16651.83
OK,40,"74136",Trintellix,"Vortioxetine Hydrobromide",660,8778.3
KY,21,"41179",Trintellix,"Vortioxetine Hydrobromide",330,4537.72
NY,36,"10001",Trintellix,"Vortioxetine Hydrobromide",5220,70894.18
NY,36,"14094",Trintellix,"Vortioxetine Hydrobromide",1020,14273.44
SC,45,"30374",Trintellix,"Vortioxetine Hydrobromide",427,5721.06
FL,12,"34761",Trintellix,"Vortioxetine Hydrobromide",480,6539.58
GA,13,"30577",Trintellix,"Vortioxetine Hydrobromide",360,5042.77
VA,51,"23666",Trintellix,"Vortioxetine Hydrobromide",540,7485.32
VA,51,"22601",Trintellix,"Vortioxetine Hydrobromide",360,4785.32
TN,47,"37321",Trintellix,"Vortioxetine Hydrobromide",360,4617.21
PA,42,"17963",Trintellix,"Vortioxetine Hydrobromide",720,9869.88
NY,36,"11720",Trintellix,"Vortioxetine Hydrobromide",604,8159.1
SC,45,"29640",Trintellix,"Vortioxetine Hydrobromide",390,5301.14
FL,12,"34205",Trintellix,"Vortioxetine Hydrobromide",450,6270.84
IA,19,"50010",Trintellix,"Vortioxetine Hydrobromide",212,6847.7
NY,36,"13057",Trintellix,"Vortioxetine Hydrobromide",2430,31533.02
AZ,04,"86409",Trintellix,"Vortioxetine Hydrobromide",660,9294.66
NC,37,"28289",Trintellix,"Vortioxetine Hydrobromide",1005,14135.74
UT,49,"84501",Trintellix,"Vortioxetine Hydrobromide",450,6172.52
GA,13,"31794",Trintellix,"Vortioxetine Hydrobromide",450,6230.53
CA,06,"90301",Trintellix,"Vortioxetine Hydrobromide",420,5839.94
MN,27,"55116",Trintellix,"Vortioxetine Hydrobromide",330,4367.06
CA,06,"94523",Trintellix,"Vortioxetine Hydrobromide",360,4947.24
MN,27,"55425",Trintellix,"Vortioxetine Hydrobromide",1073,14419.76
NY,36,"11788",Trintellix,"Vortioxetine Hydrobromide",688,9902.4
VA,51,"23114",Trintellix,"Vortioxetine Hydrobromide",390,5442.07
TN,47,"38111",Trintellix,"Vortioxetine Hydrobromide",263,2853.44
TX,48,"77090",Trintellix,"Vortioxetine Hydrobromide",778,10726.45
TX,48,"79416",Trintellix,"Vortioxetine Hydrobromide",1020,12962.33
NJ,34,"07410",Trintellix,"Vortioxetine Hydrobromide",330,4314.2
KY,21,"62902",Trintellix,"Vortioxetine Hydrobromide",10022,141016.62
LA,22,"71220",Trintellix,"Vortioxetine Hydrobromide",510,6985.74
MI,26,"49503",Trintellix,"Vortioxetine Hydrobromide",1948,27199.3
KS,20,"66210",Trintellix,"Vortioxetine Hydrobromide",720,9384.94
CA,06,"91944",Trintellix,"Vortioxetine Hydrobromide",248,3735.12
NC,37,"28374",Trintellix,"Vortioxetine Hydrobromide",630,8739.65
MD,24,"21784",Trintellix,"Vortioxetine Hydrobromide",530,8736.13
MA,25,"02302",Trintellix,"Vortioxetine Hydrobromide",2930,40767.49
KS,20,"66062",Trintellix,"Vortioxetine Hydrobromide",748,10778.32
SC,45,"29621",Trintellix,"Vortioxetine Hydrobromide",390,5396.69
TN,47,"37329",Trintellix,"Vortioxetine Hydrobromide",840,11679.61
TX,48,"75460",Trintellix,"Vortioxetine Hydrobromide",1425,20238.76
SC,45,"29621",Trintellix,"Vortioxetine Hydrobromide",747,10006.77
CA,06,"92660",Trintellix,"Vortioxetine Hydrobromide",360,4890.48
OH,39,"43701",Trintellix,"Vortioxetine Hydrobromide",1639,21977.16
AR,05,"72762",Trintellix,"Vortioxetine Hydrobromide",840,11737.83
PA,42,"15090",Trintellix,"Vortioxetine Hydrobromide",540,13448.09
WA,53,"99202",Trintellix,"Vortioxetine Hydrobromide",2144,27379.24
OH,39,"45439",Trintellix,"Vortioxetine Hydrobromide",420,5907.73
IL,17,"62881",Trintellix,"Vortioxetine Hydrobromide",330,4577.54
WI,55,"53719",Trintellix,"Vortioxetine Hydrobromide",540,7104.71
IL,17,"60076",Trintellix,"Vortioxetine Hydrobromide",690,9461.06
KS,20,"67550",Trintellix,"Vortioxetine Hydrobromide",480,6742.08
IL,17,"62056",Trintellix,"Vortioxetine Hydrobromide",168,2424.86
WV,54,"25901",Trintellix,"Vortioxetine Hydrobromide",354,4815.56
KY,21,"60677",Trintellix,"Vortioxetine Hydrobromide",360,5006.52
VT,50,"05819",Trintellix,"Vortioxetine Hydrobromide",847,11659.15
NY,36,"14221",Trintellix,"Vortioxetine Hydrobromide",660,8578.17
SC,45,"29304",Trintellix,"Vortioxetine Hydrobromide",390,5513.31
MD,24,"21044",Trintellix,"Vortioxetine Hydrobromide",2209,30818.59
NJ,34,"08753",Trintellix,"Vortioxetine Hydrobromide",623,8444.6
SC,45,"29171",Trintellix,"Vortioxetine Hydrobromide",810,11199.11
MI,26,"48640",Trintellix,"Vortioxetine Hydrobromide",1650,21673.55
KY,21,"40207",Trintellix,"Vortioxetine Hydrobromide",1920,25387.58
ID,16,"83642",Trintellix,"Vortioxetine Hydrobromide",330,4638.25
CA,06,"91204",Trintellix,"Vortioxetine Hydrobromide",3303,45897.55
NJ,34,"07869",Trintellix,"Vortioxetine Hydrobromide",854,11534.21
NJ,34,"08755",Trintellix,"Vortioxetine Hydrobromide",630,8537.9
NY,36,"10460",Trintellix,"Vortioxetine Hydrobromide",360,4670.97
MN,27,"55112",Trintellix,"Vortioxetine Hydrobromide",450,6268.6
NJ,34,"08012",Trintellix,"Vortioxetine Hydrobromide",2170,26945.72
VA,51,"23226",Trintellix,"Vortioxetine Hydrobromide",1110,15333.76
NC,37,"28315",Trintellix,"Vortioxetine Hydrobromide",840,11478.88
NY,36,"11598",Trintellix,"Vortioxetine Hydrobromide",720,9513.51
NY,36,"11023",Trintellix,"Vortioxetine Hydrobromide",1080,14145.74
AL,01,"36117",Trintellix,"Vortioxetine Hydrobromide",390,5465.09
RI,44,"02886",Trintellix,"Vortioxetine Hydrobromide",306,4086.34
TN,47,"37067",Trintellix,"Vortioxetine Hydrobromide",420,8493.25
PA,42,"17201",Trintellix,"Vortioxetine Hydrobromide",1082,15035.72
IA,19,"50322",Trintellix,"Vortioxetine Hydrobromide",1515,19221.96
IA,19,"52403",Trintellix,"Vortioxetine Hydrobromide",1131,15447.93
FL,12,"33161",Trintellix,"Vortioxetine Hydrobromide",360,5036.61
GA,13,"30067",Trintellix,"Vortioxetine Hydrobromide",870,12321.93
MO,29,"63044",Trintellix,"Vortioxetine Hydrobromide",408,5921.67
VA,51,"22003",Trintellix,"Vortioxetine Hydrobromide",1830,25505.62
MN,27,"55416",Trintellix,"Vortioxetine Hydrobromide",1170,15958.69
CA,06,"92660",Trintellix,"Vortioxetine Hydrobromide",810,11265.68
GA,13,"30324",Trintellix,"Vortioxetine Hydrobromide",564,7914.71
NC,37,"28443",Trintellix,"Vortioxetine Hydrobromide",1320,23310.73
NC,37,"28339",Trintellix,"Vortioxetine Hydrobromide",1139,16076.22
MT,30,"59865",Trintellix,"Vortioxetine Hydrobromide",964,13242.27
NM,35,"87120",Trintellix,"Vortioxetine Hydrobromide",360,5106.08
WI,55,"54915",Trintellix,"Vortioxetine Hydrobromide",540,7625.79
CA,06,"93003",Trintellix,"Vortioxetine Hydrobromide",330,4334.99
NJ,34,"08022",Trintellix,"Vortioxetine Hydrobromide",630,8531.61
OH,39,"43821",Trintellix,"Vortioxetine Hydrobromide",660,8728.35
CA,06,"92553",Trintellix,"Vortioxetine Hydrobromide",690,9193.56
CA,06,"90012",Trintellix,"Vortioxetine Hydrobromide",450,6051.69
CA,06,"92335",Trintellix,"Vortioxetine Hydrobromide",1110,19450.4
CA,06,"95630",Trintellix,"Vortioxetine Hydrobromide",690,9470.79
AL,01,"35662",Trintellix,"Vortioxetine Hydrobromide",690,9463.04
AZ,04,"85234",Trintellix,"Vortioxetine Hydrobromide",870,11254.11
CA,06,"91101",Trintellix,"Vortioxetine Hydrobromide",540,7670.42
MN,27,"55112",Trintellix,"Vortioxetine Hydrobromide",930,12824.94
FL,12,"33713",Trintellix,"Vortioxetine Hydrobromide",390,5181.41
FL,12,"33135",Trintellix,"Vortioxetine Hydrobromide",780,10947.83
WA,53,"98145",Trintellix,"Vortioxetine Hydrobromide",359,5039.81
UT,49,"84501",Trintellix,"Vortioxetine Hydrobromide",690,9640.36
CT,09,"06830",Trintellix,"Vortioxetine Hydrobromide",276,3896.82
NY,36,"13790",Trintellix,"Vortioxetine Hydrobromide",390,5508.9
OR,41,"97208",Trintellix,"Vortioxetine Hydrobromide",390,5361.42
KY,21,"40475",Trintellix,"Vortioxetine Hydrobromide",1290,17672.9
TX,48,"77074",Trintellix,"Vortioxetine Hydrobromide",1800,24177.37
VA,51,"23229",Trintellix,"Vortioxetine Hydrobromide",1260,24543.61
TX,48,"75284",Trintellix,"Vortioxetine Hydrobromide",870,11373.28
NC,37,"28358",Trintellix,"Vortioxetine Hydrobromide",2760,38493.95
NV,32,"89012",Trintellix,"Vortioxetine Hydrobromide",940,12711.72
OR,41,"97601",Trintellix,"Vortioxetine Hydrobromide",489,6561.88
NV,32,"89501",Trintellix,"Vortioxetine Hydrobromide",2490,38778.4
PR,72,"00961",Trintellix,"Vortioxetine Hydrobromide",420,5620.34
TN,47,"37210",Trintellix,"Vortioxetine Hydrobromide",360,4898.21
MI,26,"48310",Trintellix,"Vortioxetine Hydrobromide",1516,23040.55
PA,42,"15522",Trintellix,"Vortioxetine Hydrobromide",1908,24802.21
MS,28,"39350",Trintellix,"Vortioxetine Hydrobromide",1320,18453.62
MO,29,"64118",Trintellix,"Vortioxetine Hydrobromide",484,6796.37
CA,06,"92507",Trintellix,"Vortioxetine Hydrobromide",360,4806.36
GA,13,"31023",Trintellix,"Vortioxetine Hydrobromide",358,5078.08
TX,48,"75230",Trintellix,"Vortioxetine Hydrobromide",1050,14324.28
TN,47,"37074",Trintellix,"Vortioxetine Hydrobromide",335,4569.65
MA,25,"02301",Trintellix,"Vortioxetine Hydrobromide",1410,19474.82
OH,39,"44094",Trintellix,"Vortioxetine Hydrobromide",2254,30351.6
OH,39,"45662",Trintellix,"Vortioxetine Hydrobromide",480,6564.37
MA,25,"02241",Trintellix,"Vortioxetine Hydrobromide",720,10052.22
OH,39,"44060",Trintellix,"Vortioxetine Hydrobromide",480,6645.28
WI,55,"55905",Trintellix,"Vortioxetine Hydrobromide",442,6143.16
NY,36,"11206",Trintellix,"Vortioxetine Hydrobromide",360,4729.08
NC,37,"27215",Trintellix,"Vortioxetine Hydrobromide",400,5518.67
AZ,04,"85302",Trintellix,"Vortioxetine Hydrobromide",330,4483.27
MO,29,"63366",Trintellix,"Vortioxetine Hydrobromide",327,4547.59
GA,13,"30005",Trintellix,"Vortioxetine Hydrobromide",420,5542.16
NC,37,"27707",Trintellix,"Vortioxetine Hydrobromide",660,8988.48
PA,42,"15650",Trintellix,"Vortioxetine Hydrobromide",284,3963.2
OH,39,"45206",Trintellix,"Vortioxetine Hydrobromide",930,11487.69
TX,48,"78626",Trintellix,"Vortioxetine Hydrobromide",930,13462.57
FL,12,"33025",Trintellix,"Vortioxetine Hydrobromide",524,7306.12
IL,17,"61701",Trintellix,"Vortioxetine Hydrobromide",374,5231.07
UT,49,"84663",Trintellix,"Vortioxetine Hydrobromide",794,10904.08
PA,42,"15108",Trintellix,"Vortioxetine Hydrobromide",390,5360.54
AZ,04,"85364",Trintellix,"Vortioxetine Hydrobromide",420,5551.25
KS,20,"67114",Trintellix,"Vortioxetine Hydrobromide",690,9663.88
LA,22,"70448",Trintellix,"Vortioxetine Hydrobromide",930,13006.47
SC,45,"29501",Trintellix,"Vortioxetine Hydrobromide",870,12160.59
OH,39,"45011",Trintellix,"Vortioxetine Hydrobromide",2100,29037.66
IL,17,"60586",Trintellix,"Vortioxetine Hydrobromide",355,5183.6
KY,21,"40513",Trintellix,"Vortioxetine Hydrobromide",390,5378.47
NE,31,"68114",Trintellix,"Vortioxetine Hydrobromide",420,5985.94
MD,24,"21802",Trintellix,"Vortioxetine Hydrobromide",900,15185.36
MD,24,"21236",Trintellix,"Vortioxetine Hydrobromide",330,4567.62
UT,49,"84501",Trintellix,"Vortioxetine Hydrobromide",360,4647.96
UT,49,"84651",Trintellix,"Vortioxetine Hydrobromide",547,7570.98
TN,47,"37615",Trintellix,"Vortioxetine Hydrobromide",2100,29533.94
PA,42,"17402",Trintellix,"Vortioxetine Hydrobromide",360,4762.8
MO,29,"63108",Trintellix,"Vortioxetine Hydrobromide",390,5434.9
MI,26,"48603",Trintellix,"Vortioxetine Hydrobromide",5246,73456.05
CA,06,"94948",Trintellix,"Vortioxetine Hydrobromide",614,8627.96
VA,51,"23321",Trintellix,"Vortioxetine Hydrobromide",360,4602.12
NY,36,"10306",Trintellix,"Vortioxetine Hydrobromide",182,2597.94
NC,37,"28275",Trintellix,"Vortioxetine Hydrobromide",441,6140.19
MI,26,"49007",Trintellix,"Vortioxetine Hydrobromide",1920,25564.13
TN,47,"38016",Trintellix,"Vortioxetine Hydrobromide",386,9291.25
NV,32,"89501",Trintellix,"Vortioxetine Hydrobromide",877,11160.96
MI,26,"48069",Trintellix,"Vortioxetine Hydrobromide",810,10547.36
IA,19,"50703",Trintellix,"Vortioxetine Hydrobromide",336,4815.59
NY,36,"11355",Trintellix,"Vortioxetine Hydrobromide",450,6310.85
MO,29,"63736",Trintellix,"Vortioxetine Hydrobromide",2490,34635.65
MI,26,"48732",Trintellix,"Vortioxetine Hydrobromide",308,4234.67
OH,39,"44515",Trintellix,"Vortioxetine Hydrobromide",360,5026.08
SC,45,"30903",Trintellix,"Vortioxetine Hydrobromide",390,5463.61
NY,36,"14221",Trintellix,"Vortioxetine Hydrobromide",228,2202.48
OK,40,"73502",Trintellix,"Vortioxetine Hydrobromide",1560,21620.44
WV,54,"25309",Trintellix,"Vortioxetine Hydrobromide",330,4709.98
TN,47,"37331",Trintellix,"Vortioxetine Hydrobromide",510,6818.09
MT,30,"59103",Trintellix,"Vortioxetine Hydrobromide",584,8240.25
PA,42,"17202",Trintellix,"Vortioxetine Hydrobromide",286,4008.94
NY,36,"10589",Trintellix,"Vortioxetine Hydrobromide",360,4933.86
OH,39,"45440",Trintellix,"Vortioxetine Hydrobromide",1470,20250.31
MO,29,"64083",Trintellix,"Vortioxetine Hydrobromide",2824,38945.34
NJ,34,"08540",Trintellix,"Vortioxetine Hydrobromide",330,4749.03
TN,47,"37813",Trintellix,"Vortioxetine Hydrobromide",3250,44950.99
TN,47,"37877",Trintellix,"Vortioxetine Hydrobromide",720,10092.85
OK,40,"73131",Trintellix,"Vortioxetine Hydrobromide",360,4812.36
CA,06,"90212",Trintellix,"Vortioxetine Hydrobromide",8370,115780.24
CA,06,"92879",Trintellix,"Vortioxetine Hydrobromide",420,5882.3
TX,48,"77074",Trintellix,"Vortioxetine Hydrobromide",420,5845.5
SC,45,"28219",Trintellix,"Vortioxetine Hydrobromide",475,6567.52
OH,39,"45241",Trintellix,"Vortioxetine Hydrobromide",450,6241.98
MA,25,"01199",Trintellix,"Vortioxetine Hydrobromide",570,7933.13
TN,47,"38138",Trintellix,"Vortioxetine Hydrobromide",540,7558.6
CA,06,"92021",Trintellix,"Vortioxetine Hydrobromide",330,4536.55
NY,36,"14476",Trintellix,"Vortioxetine Hydrobromide",1770,24563.31
MA,25,"01702",Trintellix,"Vortioxetine Hydrobromide",360,4974.95
CT,09,"06810",Trintellix,"Vortioxetine Hydrobromide",2220,29379.18
SC,45,"29405",Trintellix,"Vortioxetine Hydrobromide",702,13429.96
IN,18,"46528",Trintellix,"Vortioxetine Hydrobromide",836,11853.85
OH,39,"44720",Trintellix,"Vortioxetine Hydrobromide",3078,41868.02
IN,18,"46052",Trintellix,"Vortioxetine Hydrobromide",639,8884.32
AR,05,"72205",Trintellix,"Vortioxetine Hydrobromide",810,11339.49
IN,18,"46845",Trintellix,"Vortioxetine Hydrobromide",3808,45682.27
NJ,34,"08050",Trintellix,"Vortioxetine Hydrobromide",540,7326.2
CA,06,"92581",Trintellix,"Vortioxetine Hydrobromide",390,7043.23
WI,55,"54401",Trintellix,"Vortioxetine Hydrobromide",420,5483.66
VA,51,"23455",Trintellix,"Vortioxetine Hydrobromide",630,8612.04
GA,13,"31639",Trintellix,"Vortioxetine Hydrobromide",417,6022.76
ID,16,"83605",Trintellix,"Vortioxetine Hydrobromide",290,4205.14
DE,10,"19710",Trintellix,"Vortioxetine Hydrobromide",1419,19716.52
IN,18,"46219",Trintellix,"Vortioxetine Hydrobromide",1590,21709.14
CA,06,"93301",Trintellix,"Vortioxetine Hydrobromide",390,4839.95
CO,08,"81004",Trintellix,"Vortioxetine Hydrobromide",1470,20937.29
NY,36,"11010",Trintellix,"Vortioxetine Hydrobromide",976,10834.75
OH,39,"43235",Trintellix,"Vortioxetine Hydrobromide",300,11789.41
CA,06,"92705",Trintellix,"Vortioxetine Hydrobromide",1578,21894.19
IN,18,"46617",Trintellix,"Vortioxetine Hydrobromide",1023,15382.27
NC,37,"28515",Trintellix,"Vortioxetine Hydrobromide",660,9438.1
CA,06,"94607",Trintellix,"Vortioxetine Hydrobromide",5190,72065.98
TN,47,"37813",Trintellix,"Vortioxetine Hydrobromide",330,4661.14
LA,22,"70115",Trintellix,"Vortioxetine Hydrobromide",350,5024.11
NC,37,"28704",Trintellix,"Vortioxetine Hydrobromide",6154,86142.52
CA,06,"91790",Trintellix,"Vortioxetine Hydrobromide",671,9316.33
CA,06,"95380",Trintellix,"Vortioxetine Hydrobromide",562,8179.93
MA,25,"02241",Trintellix,"Vortioxetine Hydrobromide",565,11736.08
CA,06,"92843",Trintellix,"Vortioxetine Hydrobromide",360,5006.52
ME,23,"03905",Trintellix,"Vortioxetine Hydrobromide",450,5829.13
NC,37,"28560",Trintellix,"Vortioxetine Hydrobromide",394,5581.69
NY,36,"14450",Trintellix,"Vortioxetine Hydrobromide",510,6731.24
WI,55,"53212",Trintellix,"Vortioxetine Hydrobromide",448,5574.96
KY,21,"42220",Trintellix,"Vortioxetine Hydrobromide",390,5465.09
OH,39,"43260",Trintellix,"Vortioxetine Hydrobromide",1276,17108.58
AR,05,"72160",Trintellix,"Vortioxetine Hydrobromide",570,7910.41
PA,42,"15401",Trintellix,"Vortioxetine Hydrobromide",600,8450.93
NY,36,"11234",Trintellix,"Vortioxetine Hydrobromide",540,7601.33
CA,06,"94022",Trintellix,"Vortioxetine Hydrobromide",600,9383.56
AZ,04,"86303",Trintellix,"Vortioxetine Hydrobromide",700,9627.52
NY,36,"11415",Trintellix,"Vortioxetine Hydrobromide",2520,34880.95
NJ,34,"07631",Trintellix,"Vortioxetine Hydrobromide",480,6862.36
NY,36,"11758",Trintellix,"Vortioxetine Hydrobromide",1290,16998.13
PA,42,"19607",Trintellix,"Vortioxetine Hydrobromide",330,4160.75
IN,18,"46124",Trintellix,"Vortioxetine Hydrobromide",330,4364.8
AZ,04,"85260",Trintellix,"Vortioxetine Hydrobromide",570,8006.03
NY,36,"11557",Trintellix,"Vortioxetine Hydrobromide",480,6496.86
NY,36,"11786",Trintellix,"Vortioxetine Hydrobromide",4029,54340.51
TX,48,"77266",Trintellix,"Vortioxetine Hydrobromide",1080,15007.98
OH,39,"45069",Trintellix,"Vortioxetine Hydrobromide",570,7935.88
NH,33,"03833",Trintellix,"Vortioxetine Hydrobromide",1410,18573.46
NE,31,"69145",Trintellix,"Vortioxetine Hydrobromide",510,8662.68
MO,29,"65804",Trintellix,"Vortioxetine Hydrobromide",840,11454.7
WA,53,"98195",Trintellix,"Vortioxetine Hydrobromide",540,9491.95
TN,47,"37203",Trintellix,"Vortioxetine Hydrobromide",360,5050.08
MO,29,"63801",Trintellix,"Vortioxetine Hydrobromide",1670,23214.82
SC,45,"29910",Trintellix,"Vortioxetine Hydrobromide",360,5094.7
TX,48,"77578",Trintellix,"Vortioxetine Hydrobromide",570,7563.26
NJ,34,"07081",Trintellix,"Vortioxetine Hydrobromide",319,4483.66
NJ,34,"07728",Trintellix,"Vortioxetine Hydrobromide",330,4159.97
KY,21,"40202",Trintellix,"Vortioxetine Hydrobromide",750,10502.2
HI,15,"96720",Trintellix,"Vortioxetine Hydrobromide",2100,28200.02
NM,35,"87106",Trintellix,"Vortioxetine Hydrobromide",330,4316.66
NC,37,"28043",Trintellix,"Vortioxetine Hydrobromide",774,10884.53
NV,32,"89702",Trintellix,"Vortioxetine Hydrobromide",1092,14156.61
IN,18,"40207",Trintellix,"Vortioxetine Hydrobromide",4922,68667.15
NY,36,"11375",Trintellix,"Vortioxetine Hydrobromide",630,8876.98
AR,05,"72401",Trintellix,"Vortioxetine Hydrobromide",2082,29394.66
CA,06,"90027",Trintellix,"Vortioxetine Hydrobromide",540,7505.94
PA,42,"18104",Trintellix,"Vortioxetine Hydrobromide",1500,24348.57
CA,06,"92262",Trintellix,"Vortioxetine Hydrobromide",944,12693.32
TX,48,"79072",Trintellix,"Vortioxetine Hydrobromide",360,4840.2
NC,37,"28358",Trintellix,"Vortioxetine Hydrobromide",1453,20196
AR,05,"72501",Trintellix,"Vortioxetine Hydrobromide",336,4572
CA,06,"93401",Trintellix,"Vortioxetine Hydrobromide",2160,28779.77
KY,21,"41105",Trintellix,"Vortioxetine Hydrobromide",750,10121.93
WA,53,"98213",Trintellix,"Vortioxetine Hydrobromide",415,5925.95
CA,06,"91202",Trintellix,"Vortioxetine Hydrobromide",1230,16977.04
GA,13,"30459",Trintellix,"Vortioxetine Hydrobromide",930,13150.53
OH,39,"45387",Trintellix,"Vortioxetine Hydrobromide",750,9947.78
CA,06,"95762",Trintellix,"Vortioxetine Hydrobromide",480,6837.03
IL,17,"62859",Trintellix,"Vortioxetine Hydrobromide",420,5947.4
FL,12,"32308",Trintellix,"Vortioxetine Hydrobromide",2135,28671.74
MA,25,"02481",Trintellix,"Vortioxetine Hydrobromide",364,5838.8
NY,36,"10065",Trintellix,"Vortioxetine Hydrobromide",390,5403.58
TN,47,"38340",Trintellix,"Vortioxetine Hydrobromide",660,8729.25
DE,10,"19977",Trintellix,"Vortioxetine Hydrobromide",710,10914.3
TX,48,"75284",Trintellix,"Vortioxetine Hydrobromide",360,4747.2
TX,48,"77701",Trintellix,"Vortioxetine Hydrobromide",600,8219.85
FL,12,"34986",Trintellix,"Vortioxetine Hydrobromide",330,4539.33
WI,55,"54935",Trintellix,"Vortioxetine Hydrobromide",428,6012.49
KY,21,"42776",Trintellix,"Vortioxetine Hydrobromide",420,5804.49
NY,36,"14543",Trintellix,"Vortioxetine Hydrobromide",360,4610.7
MS,28,"39216",Trintellix,"Vortioxetine Hydrobromide",720,10047.73
OR,41,"65046",Trintellix,"Vortioxetine Hydrobromide",1170,16153.5
KS,20,"67114",Trintellix,"Vortioxetine Hydrobromide",306,4152.92
OR,41,"97301",Trintellix,"Vortioxetine Hydrobromide",390,5412.91
TX,48,"79106",Trintellix,"Vortioxetine Hydrobromide",510,6692.16
AZ,04,"85207",Trintellix,"Vortioxetine Hydrobromide",453,6583.57
RI,44,"02906",Trintellix,"Vortioxetine Hydrobromide",836,11670.43
TX,48,"76109",Trintellix,"Vortioxetine Hydrobromide",420,5939.74
VA,51,"23692",Trintellix,"Vortioxetine Hydrobromide",1985,27088.16
AZ,04,"85012",Trintellix,"Vortioxetine Hydrobromide",360,4835.24
AL,01,"35055",Trintellix,"Vortioxetine Hydrobromide",1935,29304.84
VA,51,"24219",Trintellix,"Vortioxetine Hydrobromide",630,8790.63
GA,13,"31401",Trintellix,"Vortioxetine Hydrobromide",420,6044.22
MN,27,"55317",Trintellix,"Vortioxetine Hydrobromide",1440,20625.03
IN,18,"46845",Trintellix,"Vortioxetine Hydrobromide",1860,24232.26
PA,42,"19301",Trintellix,"Vortioxetine Hydrobromide",360,5038.35
TX,48,"79902",Trintellix,"Vortioxetine Hydrobromide",3720,51825.52
PA,42,"16701",Trintellix,"Vortioxetine Hydrobromide",1062,14088.98
TX,48,"76116",Trintellix,"Vortioxetine Hydrobromide",540,7733.88
OK,40,"73162",Trintellix,"Vortioxetine Hydrobromide",826,11941.5
IN,18,"47706",Trintellix,"Vortioxetine Hydrobromide",450,6249.14
IN,18,"47401",Trintellix,"Vortioxetine Hydrobromide",360,5026.79
TN,47,"37912",Trintellix,"Vortioxetine Hydrobromide",1747,24079.2
